run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,t_first_dma_done_ns,t_start_written_ns,t_first_cid_ns,t_batch_done_ns
c3_14q_decomp_p0-c3-10-r-1-1789960381,2026-09-20T20:13:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,-1,ok,,1,32,2,8,27.36,0.8756,973607184187663,973607185168943,0.98128,1664,262400,4096,38,256,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973607184240054,973607184240764,973607184274684,973607185152573
c3_14q_decomp_p0-c3-3-r4-1789960407,2026-09-20T20:13:27,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,4,ok,,1,4000,2,2,8.58,34.3360,973632439314754,973632474309954,34.9952,448,65792,128000,429,7037,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973632439328934,973632439329674,973632439339804,973632474300304
c3_14q_decomp_p0-c3-3-r5-1789960407,2026-09-20T20:13:27,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,5,ok,,1,4000,2,2,8.58,34.3360,973632543876389,973632578873799,34.99741,448,65792,128000,48,6644,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973632543891120,973632543891780,973632543900900,973632578860659
c3_14q_decomp_p0-c3-3-r6-1789960407,2026-09-20T20:13:27,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,6,ok,,1,4000,2,2,8.58,34.3360,973632648971561,973632683971521,34.99996,448,65792,128000,52,6643,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973632648986321,973632648986971,973632648996931,973632683956290
c3_14q_decomp_p0-c3-3-r7-1789960407,2026-09-20T20:13:27,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,7,ok,,1,4000,2,2,8.58,34.3360,973632754771619,973632789776829,35.00521,448,65792,128000,45,7048,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973632754785549,973632754786199,973632754796559,973632789756909
c3_14q_decomp_p0-c3-3-r8-1789960407,2026-09-20T20:13:27,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,8,ok,,1,4000,2,2,8.58,34.3360,973632859535257,973632894536807,35.00155,448,65792,128000,411,7016,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973632859549497,973632859550167,973632859559337,973632894519716
c3_14q_decomp_p0-c3-3-r9-1789960407,2026-09-20T20:13:27,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,9,ok,,1,4000,2,2,8.58,34.3360,973632965810839,973633000809229,34.99839,448,65792,128000,47,6849,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973632965825030,973632965825680,973632965834830,973633000794739
c3_14q_decomp_p0-c3-2-r-1-1789960408,2026-09-20T20:13:28,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,-1,ok,,1,8192,2,3,11.71,95.9611,973633108579847,973633205865500,97.285653,624,98560,393216,394,20908,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973633108600718,973633108601378,973633108614998,973633205854100
c3_14q_decomp_p0-c3-2-r0-1789960408,2026-09-20T20:13:28,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,0,ok,,1,8192,2,3,11.71,95.9611,973633309918311,973633407203244,97.284933,624,98560,393216,356,20833,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973633309938881,973633309939541,973633309952791,973633407191414
c3_14q_decomp_p0-c3-2-r1-1789960408,2026-09-20T20:13:28,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,1,ok,,1,8192,2,3,11.71,95.9611,973633510622738,973633607909691,97.286953,624,98560,393216,354,21294,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973633510643839,973633510644419,973633510657169,973633607896181
c3_14q_decomp_p0-c3-2-r2-1789960408,2026-09-20T20:13:28,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,2,ok,,1,8192,2,3,11.71,95.9611,973633710161034,973633807448887,97.287853,624,98560,393216,1014,22045,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973633710181594,973633710182334,973633710195584,973633807434747
c3_14q_decomp_p0-c3-2-r3-1789960408,2026-09-20T20:13:28,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,3,ok,,1,8192,2,3,11.71,95.9611,973633911763970,973634009055304,97.291334,624,98560,393216,59,20402,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973633911784801,973633911785881,973633911798581,973634009037683
c3_14q_decomp_p0-c3-2-r4-1789960409,2026-09-20T20:13:29,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,4,ok,,1,8192,2,3,11.71,95.9611,973634111674860,973634208965533,97.290673,624,98560,393216,326,20937,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973634111695460,973634111696280,973634111709350,973634208948643
c3_14q_decomp_p0-c3-2-r5-1789960409,2026-09-20T20:13:29,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,5,ok,,1,8192,2,3,11.71,95.9611,973634312921673,973634410212216,97.290543,624,98560,393216,374,20692,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973634312942693,973634312943393,973634312956193,973634410195786
c3_14q_decomp_p0-c3-2-r6-1789960409,2026-09-20T20:13:29,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,6,ok,,1,8192,2,3,11.71,95.9611,973634514418248,973634611710691,97.292443,624,98560,393216,351,20954,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973634514439388,973634514440108,973634514453318,973634611691641
c3_14q_decomp_p0-c3-2-r7-1789960409,2026-09-20T20:13:29,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,7,ok,,1,8192,2,3,11.71,95.9611,973634715861743,973634813146446,97.284703,624,98560,393216,333,21207,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973634715882393,973634715883003,973634715896443,973634813136276
c3_14q_decomp_p0-c3-2-r8-1789960409,2026-09-20T20:13:29,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,8,ok,,1,8192,2,3,11.71,95.9611,973634916589280,973635013877063,97.287783,624,98560,393216,483,20878,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973634916610200,973634916610830,973634916623551,973635013863033
c3_14q_decomp_p0-c3-2-r9-1789960410,2026-09-20T20:13:30,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,9,ok,,1,8192,2,3,11.71,95.9611,973635117482620,973635214769983,97.287363,624,98560,393216,326,21051,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973635117504150,973635117504810,973635117517510,973635214756942
c3_14q_decomp_p0-c3-1-r-1-1789960410,2026-09-20T20:13:30,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,-1,ok,,1,24576,2,2,8.58,210.9604,973635288160907,973635502990535,214.829628,416,65792,786432,722,41608,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973635288175267,973635288176507,973635288185827,973635502978615
c3_14q_decomp_p0-c3-1-r0-1789960410,2026-09-20T20:13:30,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,0,ok,,1,24576,2,2,8.58,210.9604,973635575815904,973635790652862,214.836958,416,65792,786432,562,41996,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973635575830414,973635575831104,973635575841104,973635790635652
c3_14q_decomp_p0-c3-1-r1-1789960410,2026-09-20T20:13:30,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,1,ok,,1,24576,2,2,8.58,210.9604,973635861807574,973636076635773,214.828199,416,65792,786432,344,41605,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973635861822594,973635861823254,973635861832934,973636076625762
c3_14q_decomp_p0-c3-1-r2-1789960411,2026-09-20T20:13:31,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,2,ok,,1,24576,2,2,8.58,210.9604,973636148763874,973636363594343,214.830469,416,65792,786432,354,41608,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973636148778574,973636148779214,973636148789044,973636363582832
c3_14q_decomp_p0-c3-1-r3-1789960411,2026-09-20T20:13:31,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,3,ok,,1,24576,2,2,8.58,210.9604,973636433980897,973636648813145,214.832248,416,65792,786432,358,41533,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973636433995017,973636433995687,973636434005437,973636648799325
c3_14q_decomp_p0-c3-1-r4-1789960411,2026-09-20T20:13:31,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,4,ok,,1,24576,2,2,8.58,210.9604,973636721366621,973636936200170,214.833549,416,65792,786432,906,42739,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973636721381091,973636721381791,973636721392071,973636936186059
c3_14q_decomp_p0-c3-1-r5-1789960411,2026-09-20T20:13:31,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,5,ok,,1,24576,2,2,8.58,210.9604,973637006766335,973637221600874,214.834539,416,65792,786432,400,42067,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973637006780935,973637006781595,973637006791106,973637221584254
c3_14q_decomp_p0-c3-1-r6-1789960412,2026-09-20T20:13:32,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,6,ok,,1,24576,2,2,8.58,210.9604,973637291449083,973637506284971,214.835888,416,65792,786432,514,41420,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973637291463213,973637291463863,973637291473313,973637506267941
c3_14q_decomp_p0-c3-1-r7-1789960412,2026-09-20T20:13:32,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,7,ok,,1,24576,2,2,8.58,210.9604,973637575355302,973637790184921,214.829619,416,65792,786432,722,42218,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973637575370052,973637575370742,973637575379882,973637790173241
c3_14q_decomp_p0-c3-1-r8-1789960412,2026-09-20T20:13:32,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,8,ok,,1,24576,2,2,8.58,210.9604,973637861224231,973638076512854,215.288623,416,65792,786432,890,41812,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973637861238871,973637861239691,973637861249351,973638076043430
c3_14q_decomp_p0-c3-1-r9-1789960413,2026-09-20T20:13:33,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,9,ok,,1,24576,2,2,8.58,210.9604,973638190484264,973638405318543,214.834279,416,65792,786432,554,42271,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973638190499164,973638190499834,973638190509175,973638405302893
c3_14q_decomp_p0-c3-21-r-1-1789960413,2026-09-20T20:13:33,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,-1,ok,,1,10000,2,12,43.24,432.4000,973638824869839,973639258972771,434.102932,3392,393472,1920000,684,103839,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973638824947380,973638824948050,973638824993770,973639258954081
c3_14q_decomp_p0-c3-21-r0-1789960414,2026-09-20T20:13:34,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,0,ok,,1,10000,2,12,43.24,432.4000,973639687119913,973640121215685,434.095772,3392,393472,1920000,400,102844,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973639687197434,973639687198194,973639687244264,973640121203445
c3_14q_decomp_p0-c3-21-r1-1789960415,2026-09-20T20:13:35,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,1,ok,,1,10000,2,12,43.24,432.4000,973640521652140,973640955747761,434.095621,3392,393472,1920000,664,103404,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973640521729640,973640521730290,973640521776371,973640955736141
c3_14q_decomp_p0-c3-21-r2-1789960415,2026-09-20T20:13:35,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,2,ok,,1,10000,2,12,43.24,432.4000,973641354317088,973641788931724,434.614636,3392,393472,1920000,515,102272,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973641354394798,973641354395838,973641354441939,973641788400909
c3_14q_decomp_p0-c3-21-r3-1789960416,2026-09-20T20:13:36,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,3,ok,,1,10000,2,12,43.24,432.4000,973642191133097,973642625227609,434.094512,3392,393472,1920000,967,103988,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973642191210898,973642191211518,973642191257828,973642625217059
c3_14q_decomp_p0-c3-21-r4-1789960417,2026-09-20T20:13:37,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,4,ok,,1,10000,2,12,43.24,432.4000,973643025472062,973643459575473,434.103411,3392,393472,1920000,494,104471,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973643025550003,973643025550753,973643025597073,973643459556473
c3_14q_decomp_p0-c3-21-r5-1789960418,2026-09-20T20:13:38,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,5,ok,,1,10000,2,12,43.24,432.4000,973643860472673,973644294568545,434.095872,3392,393472,1920000,681,103223,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973643860550124,973643860550814,973643860597814,973644294556325
c3_14q_decomp_p0-c3-21-r6-1789960419,2026-09-20T20:13:39,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,6,ok,,1,10000,2,12,43.24,432.4000,973644706967479,973645141064491,434.097012,3392,393472,1920000,656,103649,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973644707045260,973644707045990,973644707092051,973645141050971
c3_14q_decomp_p0-c3-21-r7-1789960420,2026-09-20T20:13:40,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,7,ok,,1,10000,2,12,43.24,432.4000,973645543373395,973645977466886,434.093491,3392,393472,1920000,664,102711,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973645543452015,973645543452705,973645543497466,973645977457396
c3_14q_decomp_p0-c3-21-r8-1789960420,2026-09-20T20:13:40,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,8,ok,,1,10000,2,12,43.24,432.4000,973646378056013,973646812158355,434.102342,3392,393472,1920000,669,104056,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973646378134334,973646378134994,973646378180894,973646812140504
c3_14q_decomp_p0-c3-21-r9-1789960421,2026-09-20T20:13:41,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,9,ok,,1,10000,2,12,43.24,432.4000,973647211043514,973647645138196,434.094682,3392,393472,1920000,690,104840,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973647211121445,973647211122205,973647211168015,973647645127545
c3_14q_decomp_p0-c3-23-r-1-1789960422,2026-09-20T20:13:42,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,-1,ok,,1,4000,2,12,42.85,171.4080,973648047613101,973648219791473,172.178372,3136,393472,768000,648,42205,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973648047690512,973648047691102,973648047738262,973648219769553
c3_14q_decomp_p0-c3-23-r0-1789960423,2026-09-20T20:13:43,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,0,ok,,1,4000,2,12,42.85,171.4080,973648602737063,973648774904925,172.167862,3136,393472,768000,655,42440,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973648602814474,973648602815214,973648602860964,973648774892795
c3_14q_decomp_p0-c3-23-r1-1789960423,2026-09-20T20:13:43,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,1,ok,,1,4000,2,12,42.85,171.4080,973649156217699,973649328628003,172.410304,3136,393472,768000,52,39865,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973649156295050,973649156295710,973649156341380,973649328373141
c3_14q_decomp_p0-c3-23-r2-1789960424,2026-09-20T20:13:44,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,2,ok,,1,4000,2,12,42.85,171.4080,973649711327901,973649883494873,172.166972,3136,393472,768000,672,41464,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973649711405251,973649711405931,973649711452592,973649883483833
c3_14q_decomp_p0-c3-23-r3-1789960424,2026-09-20T20:13:44,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,3,ok,,1,4000,2,12,42.85,171.4080,973650264503743,973650436675565,172.171822,3136,393472,768000,519,41384,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973650264581434,973650264582104,973650264628555,973650436660215
c3_14q_decomp_p0-c3-23-r4-1789960425,2026-09-20T20:13:45,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,4,ok,,1,4000,2,12,42.85,171.4080,973650815118140,973650987289562,172.171422,3136,393472,768000,401,41327,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973650815196321,973650815197081,973650815242992,973650987274982
c3_14q_decomp_p0-c3-23-r5-1789960426,2026-09-20T20:13:46,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,5,ok,,1,4000,2,12,42.85,171.4080,973651367436224,973651539611316,172.175092,3136,393472,768000,473,40830,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973651367513775,973651367514395,973651367559896,973651539592616
c3_14q_decomp_p0-c3-23-r6-1789960426,2026-09-20T20:13:46,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,6,ok,,1,4000,2,12,42.85,171.4080,973651921628297,973652093795139,172.166842,3136,393472,768000,342,40747,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973651921705768,973651921706378,973651921753238,973652093784699
c3_14q_decomp_p0-c3-23-r7-1789960427,2026-09-20T20:13:47,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,7,ok,,1,4000,2,12,42.85,171.4080,973652474836970,973652647005832,172.168862,3136,393472,768000,334,40649,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973652474914411,973652474915141,973652474961681,973652646993402
c3_14q_decomp_p0-c3-23-r8-1789960427,2026-09-20T20:13:47,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,8,ok,,1,4000,2,12,42.85,171.4080,973653026545088,973653198712390,172.167302,3136,393472,768000,61,39644,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973653026623049,973653026623709,973653026669209,973653198701300
c3_14q_decomp_p0-c3-23-r9-1789960428,2026-09-20T20:13:48,c3,build_13b440c3_20260918192735,0.001,7de69de,single,23,9,ok,,1,4000,2,12,42.85,171.4080,973653580445888,973653752618130,172.172242,3136,393472,768000,312,39860,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973653580523679,973653580524459,973653580571039,973653752602060
c3_14q_decomp_p0-c3-22-r-1-1789960428,2026-09-20T20:13:48,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,-1,ok,,1,400,2,14,50.12,20.0496,973654241292767,973654261564550,20.271783,4192,458752,89600,50,4910,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973654241382918,973654241383578,973654241437019,973654261549770
c3_14q_decomp_p0-c3-22-r0-1789960429,2026-09-20T20:13:49,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,0,ok,,1,400,2,14,50.12,20.0496,973654740722233,973654760991305,20.269072,4192,458752,89600,47,4880,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973654740813723,973654740814393,973654740867504,973654760978935
c3_14q_decomp_p0-c3-22-r1-1789960429,2026-09-20T20:13:49,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,1,ok,,1,400,2,14,50.12,20.0496,973655237540741,973655257806584,20.265843,4192,458752,89600,652,5327,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973655237630672,973655237631322,973655237685053,973655257796844
c3_14q_decomp_p0-c3-22-r2-1789960430,2026-09-20T20:13:50,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,2,ok,,1,400,2,14,50.12,20.0496,973655739358260,973655759634783,20.276523,4192,458752,89600,62,4972,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973655739449681,973655739450331,973655739503312,973655759614743
c3_14q_decomp_p0-c3-22-r3-1789960430,2026-09-20T20:13:50,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,3,ok,,1,400,2,14,50.12,20.0496,973656239032908,973656259307231,20.274323,4192,458752,89600,48,4956,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973656239123599,973656239124259,973656239177949,973656259289661
c3_14q_decomp_p0-c3-22-r4-1789960431,2026-09-20T20:13:51,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,4,ok,,1,400,2,14,50.12,20.0496,973656740282431,973656760552644,20.270213,4192,458752,89600,53,4992,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973656740372562,973656740373292,973656740426893,973656760538994
c3_14q_decomp_p0-c3-22-r5-1789960431,2026-09-20T20:13:51,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,5,ok,,1,400,2,14,50.12,20.0496,973657241972469,973657262239532,20.267063,4192,458752,89600,47,4858,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973657242062890,973657242063530,973657242116980,973657262229382
c3_14q_decomp_p0-c3-22-r6-1789960432,2026-09-20T20:13:52,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,6,ok,,1,400,2,14,50.12,20.0496,973657744256223,973657764524355,20.268132,4192,458752,89600,47,5102,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973657744346493,973657744347433,973657744401124,973657764513035
c3_14q_decomp_p0-c3-22-r7-1789960432,2026-09-20T20:13:52,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,7,ok,,1,400,2,14,50.12,20.0496,973658244772718,973658265046091,20.273373,4192,458752,89600,49,4955,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973658244862919,973658244863759,973658244916960,973658265029661
c3_14q_decomp_p0-c3-22-r8-1789960433,2026-09-20T20:13:53,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,8,ok,,1,400,2,14,50.12,20.0496,973658743812900,973658764077982,20.265082,4192,458752,89600,61,4932,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973658743903091,973658743903901,973658743957501,973658764069262
c3_14q_decomp_p0-c3-22-r9-1789960433,2026-09-20T20:13:53,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,9,ok,,1,400,2,14,50.12,20.0496,973659242325856,973659262597858,20.272002,4192,458752,89600,66,4895,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973659242415956,973659242416706,973659242469817,973659262582838
c3_14q_decomp_p0-c3-19-r-1-1789960434,2026-09-20T20:13:54,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,-1,ok,,1,4096,2,14,46.42,190.1199,973659766099204,973659957018874,190.91967,3968,458752,917504,637,50284,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973659766189155,973659766189795,973659766243796,973659957002093
c3_14q_decomp_p0-c3-19-r0-1789960434,2026-09-20T20:13:54,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,0,ok,,1,4096,2,14,46.42,190.1199,973660417360118,973660608291527,190.931409,3968,458752,917504,470,50308,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973660417450419,973660417451079,973660417504849,973660608263027
c3_14q_decomp_p0-c3-19-r1-1789960435,2026-09-20T20:13:55,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,1,ok,,1,4096,2,14,46.42,190.1199,973661074550411,973661265469020,190.918609,3968,458752,917504,668,48503,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973661074641102,973661074641862,973661074693862,973661265452690
c3_14q_decomp_p0-c3-19-r2-1789960436,2026-09-20T20:13:56,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,2,ok,,1,4096,2,14,46.42,190.1199,973661728059027,973661918975846,190.916819,3968,458752,917504,667,51347,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973661728150018,973661728150878,973661728203228,973661918962426
c3_14q_decomp_p0-c3-19-r3-1789960436,2026-09-20T20:13:56,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,3,ok,,1,4096,2,14,46.42,190.1199,973662383036378,973662573954637,190.918259,3968,458752,917504,419,47696,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973662383126428,973662383127188,973662383180029,973662573939127
c3_14q_decomp_p0-c3-19-r4-1789960437,2026-09-20T20:13:57,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,4,ok,,1,4096,2,14,46.42,190.1199,973663033424722,973663224479923,191.055201,3968,458752,917504,639,50976,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973663033515753,973663033516403,973663033569194,973663224328072
c3_14q_decomp_p0-c3-19-r5-1789960438,2026-09-20T20:13:58,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,5,ok,,1,4096,2,14,46.42,190.1199,973663689274712,973663880723357,191.448645,3968,458752,917504,633,49985,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973663689365113,973663689365763,973663689419253,973663880182311
c3_14q_decomp_p0-c3-19-r6-1789960438,2026-09-20T20:13:58,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,6,ok,,1,4096,2,14,46.42,190.1199,973664343451445,973664534364694,190.913249,3968,458752,917504,333,48905,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973664343541756,973664343543026,973664343595496,973664534355074
