run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,t_first_dma_done_ns,t_start_written_ns,t_first_cid_ns,t_batch_done_ns
c3_14q_decomp_smoke-c3-7-r-1-1788500049,2026-09-03T22:34:09,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,-1,ok,,1,8192,2,4,14.84,121.6020,497071971272403,497072094215832,122.943429,832,131328,524288,50,19202,1,c3_14q_decomp_smoke,0,1,0,0,,497071971300143,497071971300663,497071971346134,497072094197772
c3_14q_decomp_smoke-c3-7-r0-1788500049,2026-09-03T22:34:09,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,0,ok,,1,8192,2,4,14.84,121.6020,497072246626257,497072369563816,122.937559,832,131328,524288,35,18407,1,c3_14q_decomp_smoke,0,1,0,0,,497072246653477,497072246654097,497072246676637,497072369549956
c3_14q_decomp_smoke-c3-7-r1-1788500049,2026-09-03T22:34:09,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,1,ok,,1,8192,2,4,14.84,121.6020,497072514538226,497072637489366,122.95114,832,131328,524288,772,20129,1,c3_14q_decomp_smoke,0,1,0,0,,497072514565387,497072514566077,497072514583827,497072637463186
c3_14q_decomp_p0-c3-7-r-1-1788500082,2026-09-03T22:34:42,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,-1,ok,,1,8192,2,4,14.84,121.6020,497105178686749,497105301629318,122.942569,832,131328,524288,621,19976,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497105178713699,497105178714329,497105178740519,497105301610978
c3_14q_decomp_p0-c3-11-r6-1788500290,2026-09-03T22:38:10,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,11,6,ok,,1,1024,2,5,18.92,19.3761,497313415618113,497313435225429,19.607316,1392,164096,73728,27,2305,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497313415652193,497313415652953,497313415674013,497313435209319
c3_14q_decomp_p0-c3-11-r7-1788500290,2026-09-03T22:38:10,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,11,7,ok,,1,1024,2,5,18.92,19.3761,497313632621893,497313652229419,19.607526,1392,164096,73728,27,2050,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497313632655383,497313632656143,497313632676984,497313652212059
c3_14q_decomp_p0-c3-11-r8-1788500291,2026-09-03T22:38:11,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,11,8,ok,,1,1024,2,5,18.92,19.3761,497313845652244,497313865262590,19.610346,1392,164096,73728,27,2198,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497313845685794,497313845686314,497313845707654,497313865242320
c3_14q_decomp_p0-c3-11-r9-1788500291,2026-09-03T22:38:11,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,11,9,ok,,1,1024,2,5,18.92,19.3761,497314059675804,497314079284470,19.608666,1392,164096,73728,25,2359,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497314059709845,497314059710435,497314059731085,497314079266620
c3_14q_decomp_p0-c3-20-r-1-1788500291,2026-09-03T22:38:11,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,-1,ok,,1,1000,2,5,17.66,17.6580,497314260790276,497314278671655,17.881379,1008,164096,56000,26,1737,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497314260823576,497314260824226,497314260845146,497314278658684
c3_14q_decomp_p0-c3-20-r0-1788500291,2026-09-03T22:38:11,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,0,ok,,1,1000,2,5,17.66,17.6580,497314460870777,497314478751336,17.880559,1008,164096,56000,25,1528,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497314460903957,497314460904627,497314460924787,497314478739676
c3_14q_decomp_p0-c3-20-r1-1788500292,2026-09-03T22:38:12,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,1,ok,,1,1000,2,5,17.66,17.6580,497314663846197,497314681724266,17.878069,1008,164096,56000,35,1814,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497314663879587,497314663880777,497314663900387,497314681714956
c3_14q_decomp_p0-c3-20-r2-1788500292,2026-09-03T22:38:12,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,2,ok,,1,1000,2,5,17.66,17.6580,497314862926488,497314880818297,17.891809,1008,164096,56000,26,1635,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497314862959938,497314862960708,497314862982389,497314880795387
c3_14q_decomp_p0-c3-20-r3-1788500292,2026-09-03T22:38:12,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,3,ok,,1,1000,2,5,17.66,17.6580,497315062015559,497315079895588,17.880029,1008,164096,56000,25,1773,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497315062048200,497315062048820,497315062071320,497315079884408
c3_14q_decomp_p0-c3-20-r4-1788500292,2026-09-03T22:38:12,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,4,ok,,1,1000,2,5,17.66,17.6580,497315262627366,497315280519835,17.892469,1008,164096,56000,35,1746,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497315262660016,497315262660696,497315262684656,497315280496104
c3_14q_decomp_p0-c3-20-r5-1788500292,2026-09-03T22:38:12,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,5,ok,,1,1000,2,5,17.66,17.6580,497315508462184,497315526347263,17.885079,1008,164096,56000,250,1971,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497315508495255,497315508496085,497315508516865,497315526330743
c3_14q_decomp_p0-c3-20-r6-1788500293,2026-09-03T22:38:13,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,6,ok,,1,1000,2,5,17.66,17.6580,497315715428544,497315733321993,17.893449,1008,164096,56000,35,1813,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497315715462145,497315715463315,497315715482875,497315733297293
c3_14q_decomp_p0-c3-20-r7-1788500293,2026-09-03T22:38:13,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,7,ok,,1,1000,2,5,17.66,17.6580,497315911813989,497315929707318,17.893329,1008,164096,56000,27,2075,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497315911847639,497315911848389,497315911868219,497315929683167
c3_14q_decomp_p0-c3-20-r8-1788500293,2026-09-03T22:38:13,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,8,ok,,1,1000,2,5,17.66,17.6580,497316108015321,497316125903810,17.888489,1008,164096,56000,35,1908,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497316108048951,497316108049571,497316108070071,497316125884430
c3_14q_decomp_p0-c3-20-r9-1788500293,2026-09-03T22:38:13,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,20,9,ok,,1,1000,2,5,17.66,17.6580,497316309501756,497316327383745,17.881989,1008,164096,56000,26,1491,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497316309535396,497316309536126,497316309555617,497316327370245
c3_14q_decomp_p0-c3-25-r-1-1788500293,2026-09-03T22:38:13,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,-1,ok,,1,1024,2,4,17.12,17.5309,497316516274564,497316534035812,17.761248,1344,131328,65536,34,1792,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497316516301154,497316516301894,497316516320675,497316534010372
c3_14q_decomp_p0-c3-25-r0-1788500294,2026-09-03T22:38:14,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,0,ok,,1,1024,2,4,17.12,17.5309,497316702403906,497316720487297,18.083391,1344,131328,65536,37,1822,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497316702431226,497316702431896,497316702449876,497316720138753
c3_14q_decomp_p0-c3-25-r1-1788500294,2026-09-03T22:38:14,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,1,ok,,1,1024,2,4,17.12,17.5309,497316882686219,497316900439326,17.753107,1344,131328,65536,28,1959,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497316882712269,497316882712809,497316882732599,497316900420696
c3_14q_decomp_p0-c3-25-r2-1788500294,2026-09-03T22:38:14,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,2,ok,,1,1024,2,4,17.12,17.5309,497317061562858,497317079316165,17.753307,1344,131328,65536,27,1872,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497317061590228,497317061591018,497317061608858,497317079298055
c3_14q_decomp_p0-c3-25-r3-1788500294,2026-09-03T22:38:14,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,3,ok,,1,1024,2,4,17.12,17.5309,497317243670049,497317261427657,17.757608,1344,131328,65536,27,1727,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497317243697409,497317243697899,497317243718100,497317261404897
c3_14q_decomp_p0-c3-25-r4-1788500294,2026-09-03T22:38:14,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,4,ok,,1,1024,2,4,17.12,17.5309,497317424033953,497317441785171,17.751218,1344,131328,65536,254,2605,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497317424060833,497317424061463,497317424080494,497317441768661
c3_14q_decomp_p0-c3-25-r5-1788500295,2026-09-03T22:38:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,5,ok,,1,1024,2,4,17.12,17.5309,497317601449318,497317619203125,17.753807,1344,131328,65536,35,2429,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497317601476948,497317601477538,497317601495348,497317619184365
c3_14q_decomp_p0-c3-25-r6-1788500295,2026-09-03T22:38:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,6,ok,,1,1024,2,4,17.12,17.5309,497317818240406,497317835994953,17.754547,1344,131328,65536,30,2430,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497317818267776,497317818268616,497317818288716,497317835975523
c3_14q_decomp_p0-c3-25-r7-1788500295,2026-09-03T22:38:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,7,ok,,1,1024,2,4,17.12,17.5309,497318040023474,497318057774932,17.751458,1344,131328,65536,26,1770,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497318040049604,497318040050294,497318040074894,497318057757901
c3_14q_decomp_p0-c3-25-r8-1788500295,2026-09-03T22:38:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,8,ok,,1,1024,2,4,17.12,17.5309,497318220312207,497318238065545,17.753338,1344,131328,65536,238,1944,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497318220339857,497318220340657,497318220359478,497318238047715
c3_14q_decomp_p0-c3-25-r9-1788500295,2026-09-03T22:38:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,25,9,ok,,1,1024,2,4,17.12,17.5309,497318402553820,497318420535780,17.98196,1344,131328,65536,37,1767,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497318402581070,497318402581700,497318402600520,497318420289387
c3_14q_decomp_p0-c3-8-r-1-1788500295,2026-09-03T22:38:15,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,-1,ok,,1,1024,2,5,17.97,18.4054,497318635511980,497318654153116,18.641136,1040,164096,81920,26,2572,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497318635545640,497318635546370,497318635567300,497318654131436
c3_14q_decomp_p0-c3-8-r0-1788500296,2026-09-03T22:38:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,0,ok,,1,1024,2,5,17.97,18.4054,497318847758383,497318866403849,18.645466,1040,164096,81920,26,2631,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497318847790983,497318847791593,497318847813193,497318866377499
c3_14q_decomp_p0-c3-8-r1-1788500296,2026-09-03T22:38:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,1,ok,,1,1024,2,5,17.97,18.4054,497319060089426,497319078720843,18.631417,1040,164096,81920,32,2338,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497319060122777,497319060123517,497319060144047,497319078708812
c3_14q_decomp_p0-c3-8-r2-1788500296,2026-09-03T22:38:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,2,ok,,1,1024,2,5,17.97,18.4054,497319278340469,497319296969945,18.629476,1040,164096,81920,468,2926,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497319278374339,497319278374999,497319278394780,497319296959995
c3_14q_decomp_p0-c3-8-r3-1788500296,2026-09-03T22:38:16,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,3,ok,,1,1024,2,5,17.97,18.4054,497319494097597,497319512732043,18.634446,1040,164096,81920,30,2634,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497319494131467,497319494132087,497319494154998,497319512717813
c3_14q_decomp_p0-c3-8-r4-1788500297,2026-09-03T22:38:17,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,4,ok,,1,1024,2,5,17.97,18.4054,497319708806624,497319727436691,18.630067,1040,164096,81920,34,2440,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497319708840395,497319708841005,497319708860545,497319727426821
c3_14q_decomp_p0-c3-8-r5-1788500297,2026-09-03T22:38:17,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,5,ok,,1,1024,2,5,17.97,18.4054,497319924524702,497319943160648,18.635946,1040,164096,81920,37,2483,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497319924557592,497319924558172,497319924578642,497319943144538
c3_14q_decomp_p0-c3-8-r6-1788500297,2026-09-03T22:38:17,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,6,ok,,1,1024,2,5,17.97,18.4054,497320141787225,497320160422711,18.635486,1040,164096,81920,36,2616,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497320141819905,497320141820515,497320141843815,497320160407121
c3_14q_decomp_p0-c3-8-r7-1788500297,2026-09-03T22:38:17,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,7,ok,,1,1024,2,5,17.97,18.4054,497320361071228,497320379709564,18.638336,1040,164096,81920,70,2810,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497320361105328,497320361105918,497320361127149,497320379692004
c3_14q_decomp_p0-c3-8-r8-1788500297,2026-09-03T22:38:17,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,8,ok,,1,1024,2,5,17.97,18.4054,497320574201570,497320592839666,18.638096,1040,164096,81920,28,2394,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497320574234690,497320574235240,497320574257640,497320592822136
c3_14q_decomp_p0-c3-8-r9-1788500298,2026-09-03T22:38:18,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,8,9,ok,,1,1024,2,5,17.97,18.4054,497320791119799,497320809764936,18.645137,1040,164096,81920,41,2482,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497320791153230,497320791153840,497320791180710,497320809740485
c3_14q_decomp_p0-c3-13-r-1-1788500298,2026-09-03T22:38:18,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,-1,ok,,1,500,2,4,26.47,13.2360,497320983595374,497320996969888,13.374514,3008,131328,32000,27,1084,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497320983621675,497320983622385,497320984032449,497320996953408
c3_14q_decomp_p0-c3-13-r0-1788500298,2026-09-03T22:38:18,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,0,ok,,1,500,2,4,26.47,13.2360,497321167367772,497321180745996,13.378224,3008,131328,32000,29,1179,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497321167394273,497321167394883,497321167415653,497321180726086
c3_14q_decomp_p0-c3-13-r1-1788500298,2026-09-03T22:38:18,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,1,ok,,1,500,2,4,26.47,13.2360,497321351544544,497321364918338,13.373794,3008,131328,32000,26,1041,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497321351570685,497321351571305,497321351872348,497321364903778
c3_14q_decomp_p0-c3-13-r2-1788500298,2026-09-03T22:38:18,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,2,ok,,1,500,2,4,26.47,13.2360,497321533812467,497321547188471,13.376004,3008,131328,32000,25,1086,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497321533839768,497321533840468,497321534085220,497321547171011
c3_14q_decomp_p0-c3-13-r3-1788500299,2026-09-03T22:38:19,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,3,ok,,1,500,2,4,26.47,13.2360,497321714932629,497321728390493,13.457864,3008,131328,32000,303,1351,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497321714960079,497321714961289,497321715199821,497321728291602
c3_14q_decomp_p0-c3-13-r4-1788500299,2026-09-03T22:38:19,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,4,ok,,1,500,2,4,26.47,13.2360,497321894394674,497321907789858,13.395184,3008,131328,32000,31,1087,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497321894421044,497321894421684,497321894444154,497321907754537
c3_14q_decomp_p0-c3-13-r5-1788500299,2026-09-03T22:38:19,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,5,ok,,1,500,2,4,26.47,13.2360,497322078561136,497322091934279,13.373143,3008,131328,32000,29,1093,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497322078588536,497322078589166,497322078890019,497322091920449
c3_14q_decomp_p0-c3-13-r6-1788500299,2026-09-03T22:38:19,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,6,ok,,1,500,2,4,26.47,13.2360,497322263376494,497322276748508,13.372014,3008,131328,32000,26,1098,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497322263402594,497322263403244,497322263639207,497322276734878
c3_14q_decomp_p0-c3-13-r7-1788500299,2026-09-03T22:38:19,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,7,ok,,1,500,2,4,26.47,13.2360,497322448702028,497322462077751,13.375723,3008,131328,32000,26,1009,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497322448729298,497322448730008,497322449029841,497322462060621
c3_14q_decomp_p0-c3-13-r8-1788500300,2026-09-03T22:38:20,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,8,ok,,1,500,2,4,26.47,13.2360,497322632607377,497322645979211,13.371834,3008,131328,32000,26,1045,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497322632633857,497322632634687,497322632890470,497322645965821
c3_14q_decomp_p0-c3-13-r9-1788500300,2026-09-03T22:38:20,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,13,9,ok,,1,500,2,4,26.47,13.2360,497322822189193,497322835558187,13.368994,3008,131328,32000,27,1072,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497322822215833,497322822216553,497322822240624,497322835548017
c3_14q_decomp_p0-c3-7-r-1-1788500300,2026-09-03T22:38:20,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,-1,ok,,1,8192,2,4,14.84,121.6020,497323018529087,497323141466966,122.937879,832,131328,524288,601,21688,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497323018555557,497323018556287,497323018575797,497323141463686
c3_14q_decomp_p0-c3-7-r0-1788500300,2026-09-03T22:38:20,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,0,ok,,1,8192,2,4,14.84,121.6020,497323322860891,497323445795920,122.935029,832,131328,524288,49,18172,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497323322887981,497323322888561,497323322908421,497323445803830
c3_14q_decomp_p0-c3-7-r1-1788500301,2026-09-03T22:38:21,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,1,ok,,1,8192,2,4,14.84,121.6020,497323630022943,497323752962392,122.939449,832,131328,524288,34,18165,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497323630050393,497323630051013,497323630073093,497323752954002
c3_14q_decomp_p0-c3-7-r2-1788500301,2026-09-03T22:38:21,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,2,ok,,1,8192,2,4,14.84,121.6020,497323937074284,497324060773231,123.698947,832,131328,524288,51,18154,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497323937101604,497323937102684,497323937124134,497324060026583
c3_14q_decomp_p0-c3-7-r3-1788500301,2026-09-03T22:38:21,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,3,ok,,1,8192,2,4,14.84,121.6020,497324241632030,497324364566349,122.934319,832,131328,524288,34,18261,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497324241658820,497324241659500,497324241680060,497324364574639
c3_14q_decomp_p0-c3-7-r4-1788500301,2026-09-03T22:38:21,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,4,ok,,1,8192,2,4,14.84,121.6020,497324502361037,497324625300977,122.93994,832,131328,524288,482,19186,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497324502387768,497324502388478,497324502409038,497324625285237
c3_14q_decomp_p0-c3-7-r5-1788500302,2026-09-03T22:38:22,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,5,ok,,1,8192,2,4,14.84,121.6020,497324804282047,497324927215547,122.9335,832,131328,524288,716,19948,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497324804308217,497324804308727,497324804328908,497324927212247
c3_14q_decomp_p0-c3-7-r6-1788500302,2026-09-03T22:38:22,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,6,ok,,1,8192,2,4,14.84,121.6020,497325113556720,497325236499480,122.94276,832,131328,524288,52,17701,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497325113583241,497325113583851,497325113604981,497325236481620
c3_14q_decomp_p0-c3-7-r7-1788500302,2026-09-03T22:38:22,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,7,ok,,1,8192,2,4,14.84,121.6020,497325420285688,497325543227958,122.94227,832,131328,524288,576,19345,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497325420312138,497325420312758,497325420338849,497325543210608
c3_14q_decomp_p0-c3-7-r8-1788500303,2026-09-03T22:38:23,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,8,ok,,1,8192,2,4,14.84,121.6020,497325684600742,497325807543411,122.942669,832,131328,524288,330,19385,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497325684627612,497325684628322,497325684648672,497325807535071
c3_14q_decomp_p0-c3-7-r9-1788500303,2026-09-03T22:38:23,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,7,9,ok,,1,8192,2,4,14.84,121.6020,497325950506911,497326073448901,122.94199,832,131328,524288,35,17420,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497325950533591,497325950534151,497325950555122,497326073432141
c3_14q_decomp_p0-c3-4-r-1-1788500303,2026-09-03T22:38:23,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,-1,ok,,1,1000,2,2,8.94,8.9400,497326191056447,497326200196288,9.139841,512,65792,32000,25,881,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497326191070427,497326191071087,497326191088947,497326200181068
c3_14q_decomp_p0-c3-4-r0-1788500303,2026-09-03T22:38:23,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,0,ok,,1,1000,2,2,8.94,8.9400,497326315358270,497326324491802,9.133532,512,65792,32000,39,916,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497326315372110,497326315372840,497326315390211,497326324478211
c3_14q_decomp_p0-c3-4-r1-1788500303,2026-09-03T22:38:23,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,1,ok,,1,1000,2,2,8.94,8.9400,497326403763614,497326412906006,9.142392,512,65792,32000,27,1020,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497326403777795,497326403778535,497326403797375,497326412891276
c3_14q_decomp_p0-c3-4-r2-1788500303,2026-09-03T22:38:23,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,2,ok,,1,1000,2,2,8.94,8.9400,497326527813635,497326536945236,9.131601,512,65792,32000,26,887,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497326527828045,497326527828575,497326527845755,497326536934846
c3_14q_decomp_p0-c3-4-r3-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,3,ok,,1,1000,2,2,8.94,8.9400,497326611587143,497326620720064,9.132921,512,65792,32000,26,864,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497326611601033,497326611601613,497326611618543,497326620707734
c3_14q_decomp_p0-c3-4-r4-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,4,ok,,1,1000,2,2,8.94,8.9400,497326695532523,497326704663674,9.131151,512,65792,32000,26,891,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497326695551243,497326695551983,497326695570483,497326704652424
c3_14q_decomp_p0-c3-4-r5-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,5,ok,,1,1000,2,2,8.94,8.9400,497326777554783,497326786689114,9.134331,512,65792,32000,34,916,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497326777568953,497326777569583,497326777586533,497326786675554
